"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00446433279096479,0.00467199656325067,Inf,-0.955551385906544,0.605048778714338,"mr_y_smri__thk__dsk__mobfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0121685057799091,0.00231420452684173,Inf,5.25818078686238,0.000000435687645516936,"mr_y_smri__thk__dsk__mtmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0182261760371324,0.00443266644134428,Inf,4.1117860498443,0.000116258157755733,"mr_y_smri__thk__dsk__mtmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00605767025722326,0.00454262438368372,Inf,1.33351775220098,0.376510552081962,"mr_y_smri__thk__dsk__mtmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0124904321406928,0.00230423971398838,Inf,5.42063052939631,0.00000017793667161925,"mr_y_smri__thk__dsk__mtmp"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0178659228336222,0.00437650956642007,Inf,4.08223095653744,0.000132002532290176,"mr_y_smri__thk__dsk__mtmp"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00537549069292941,0.00448405026401415,Inf,1.19880250586603,0.453859871803073,"mr_y_smri__thk__dsk__mtmp"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0205165399565566,0.00223506204846061,Inf,9.17940509557096,0.0000000000000348610029732299,"mr_y_smri__thk__dsk__pactr"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0325209412232858,0.00428051294892268,Inf,7.59744021600743,0.000000000000109245945623115,"mr_y_smri__thk__dsk__pactr"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0120044012667292,0.00438660686366551,Inf,2.73660294615463,0.0170797993395065,"mr_y_smri__thk__dsk__pactr"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00307770389114179,0.00222516385200368,Inf,1.38313584789292,0.349739670238599,"mr_y_smri__thk__dsk__pactr"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00210387804912639,0.00422608512672467,Inf,0.497831441165727,0.872347102405561,"mr_y_smri__thk__dsk__pactr"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.000973825842015399,0.00432988974346243,Inf,-0.224907768953181,0.972500034208279,"mr_y_smri__thk__dsk__pactr"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0173153167448838,0.00225492573632431,Inf,7.67888559075519,0.0000000000000666133814775094,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0171244115774409,0.00433083081059591,Inf,3.95407078372674,0.000226697666187436,"mr_y_smri__thk__dsk__pcg"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.000190905167442864,0.00443985617173779,Inf,-0.0429980522022502,0.998981208527061,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.00193301793074193,0.00225108187288484,Inf,-0.858706186578946,0.666370692028744,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.000768978103776156,0.00428028811451378,Inf,-0.179655687468484,0.982363801112454,"mr_y_smri__thk__dsk__pcg"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00116403982696578,0.00438618421466918,Inf,0.265387810906974,0.961919318825322,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0092314779198212,0.00462274560798887,Inf,1.9969686205245,0.112923258666326,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0180115837451894,0.00889457166574379,Inf,2.02500855826015,0.106219950471658,"mr_y_smri__thk__dsk__pfrt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00878010582536823,0.00912006698286678,Inf,0.962723831070845,0.600493901288792,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00498029597074721,0.00462330720251076,Inf,1.07721502219073,0.528236267060976,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0103451169297052,0.0087971812150767,Inf,1.17595814804583,0.467558518484058,"mr_y_smri__thk__dsk__pfrt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00536482095895799,0.00901557693822317,Inf,0.595061302867136,0.822769669839368,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0160712118770456,0.00359444516469151,Inf,4.47112451037347,0.00002317348370795,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0231261947819326,0.00687961132110858,Inf,3.36155542842586,0.00223624444686399,"mr_y_smri__thk__dsk__ph"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00705498290488697,0.00704940568515359,Inf,1.00079116169256,0.576345833478079,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0102439616606133,0.00357642474378797,Inf,2.86430231152114,0.0116423862497579,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00577261717116472,0.00679061906830733,Inf,0.850087026395906,0.671787163522726,"mr_y_smri__thk__dsk__ph"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00447134448944857,0.0069570976409177,Inf,-0.642702563659689,0.796492343489305,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0156058873067279,0.0031277601474546,Inf,4.98947699663865,0.00000181096241103074,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0285579843345327,0.00600661961114787,Inf,4.75441865530007,0.00000594387123620255,"mr_y_smri__thk__dsk__pob"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0129520970278049,0.00615776490584424,Inf,2.10337634285327,0.0891293634474074,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00689693259021655,0.00312212762668687,Inf,2.20904889706108,0.0696401930080632,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00361699903851452,0.00593629468809097,Inf,0.609302473775557,0.815037844410096,"mr_y_smri__thk__dsk__pob"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00327993355170203,0.00608313023297273,Inf,-0.539185160614123,0.851986525955651,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00813852814435145,0.00192294053044455,Inf,4.23233480989137,0.0000686404491581083,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0204889613740922,0.00367701974287733,Inf,5.57216517909126,0.0000000754054159113338,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0123504332297407,0.00376716594244539,Inf,3.27844151768999,0.00299786888135367,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00362816909045918,0.00191167623047664,Inf,1.89789935796532,0.139251524512962,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.000112606917137391,0.00362829255532926,Inf,-0.0310357876108952,0.999469090982345,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00374077600759657,0.00371697697208095,Inf,-1.00640279337063,0.572792691610192,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0137898606055223,0.00225463445316381,Inf,6.1162289905451,0.00000000287360757411648,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0205867557398162,0.00432733688247145,Inf,4.75737302154729,0.00000585770343786152,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00679689513429395,0.00443592512153618,Inf,1.53223847293891,0.275779706499068,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00824231830159913,0.00224929099488763,Inf,3.66440728226492,0.000724990662722358,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00330124093277336,0.0042757173336321,Inf,0.772090546492942,0.720183453835229,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00494107736882577,0.00438134006585992,Inf,-1.12775481805839,0.496911948707835,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0176164054512398,0.00152954580482152,Inf,11.5174095445252,0,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0266448125202723,0.00292359873235986,Inf,9.11370367805749,0.0000000000000377475828372553,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00902840706903249,0.00299505232478258,Inf,3.01444051388581,0.00726328619049499,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.000514163702969137,0.00152003115829539,Inf,0.338258660135452,0.93888035499582,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00539112181990407,0.00288446076819639,Inf,-1.86902241117152,0.147734356536378,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00590528552287321,0.00295486680923955,Inf,-1.99849465444873,0.112550188722922,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0136634002278305,0.00222415712896055,Inf,6.14318118532211,0.00000000242586728482763,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0188467375912752,0.0042608957442238,Inf,4.42318674819126,0.0000289475052674959,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00518333736344478,0.00436670376253957,Inf,1.18701373972533,0.460910699317417,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0077660852679833,0.00221492582598235,Inf,3.50625071814264,0.00132053606581251,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00801292766670839,0.00420716585131735,Inf,1.90459039407714,0.137339235461302,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.000246842398725095,0.00431059477704366,Inf,0.0572641158569741,0.998193739666873,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0112410947366882,0.00227676195618963,Inf,4.93731665979751,0.00000236848150048097,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0258385291598115,0.0043676497027214,Inf,5.9158886171004,0.000000009898000086217,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0145974344231233,0.00447697177095626,Inf,3.26055985383292,0.00319011286228776,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00742322409721299,0.00227027664124854,Inf,3.26974429562496,0.00309000378057089,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00239162864504862,0.00431474370295166,Inf,0.5542921688286,0.844271952059436,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00503159545216437,0.0044212043504653,Inf,-1.13805991610291,0.490589520741196,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00619364123218579,0.00569670112904466,Inf,1.08723296024913,0.521989202726115,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",-0.00428229867841148,0.0109729845073847,Inf,-0.390258336328602,0.919485246239421,"mr_y_smri__thk__dsk__ptmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.0104759399105973,0.0112520632196022,Inf,-0.931023911450048,0.620624557747558,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0191340883912601,0.00570391281173796,Inf,3.35455485081828,0.00229275134447759,"mr_y_smri__thk__dsk__ptmp"
