"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.00495389178316023,0.00922248161594494,Inf,0.537153879992056,0.853012874461405,"mr_y_smri__thk__dst__gis"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.0107442015098437,0.00945677874559734,Inf,-1.13613755792328,0.491767100529664,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0084745856580109,0.00479387550749344,Inf,1.76779427099516,0.180499444753444,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0130867499781001,0.00912413621799294,Inf,1.43430015350854,0.323227228047288,"mr_y_smri__thk__dst__gis"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00461216432008919,0.00935089253755946,Inf,0.493232523159008,0.87453967367081,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0135857696658711,0.00249018859844459,Inf,5.45571916695664,0.00000014614810428526,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0213263526603915,0.00477510775051403,Inf,4.46615108488301,0.0000237170587479296,"mr_y_smri__thk__dst__go"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00774058299452043,0.00489435970369317,Inf,1.58153128563059,0.253612625715531,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00662284147239435,0.00248210860364691,Inf,2.66823194708867,0.0208266524217859,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00272639699682323,0.00471654051328845,Inf,0.578050159675687,0.831858784474307,"mr_y_smri__thk__dst__go"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00389644447557112,0.00483279374666376,Inf,-0.806250934722998,0.699144526627379,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0144527585117195,0.00252486846371568,Inf,5.72416294924541,0.000000031161535796187,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0201422074932199,0.00484282487498383,Inf,4.1591856020371,0.0000946634848654204,"mr_y_smri__thk__dst__gom"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00568944898150039,0.00496393548187906,Inf,1.14615691567101,0.485639032226485,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00586080265871925,0.00251728373668989,Inf,2.32822489308493,0.0519905775393515,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00546061175841386,0.00478387376127846,Inf,1.14146234430621,0.488507399150656,"mr_y_smri__thk__dst__gom"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.000400190900305388,0.00490186209891797,Inf,-0.0816405872359659,0.996332085697843,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0135165744139314,0.00283311911607889,Inf,4.77091638583793,0.00000547781068083175,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0184402946396833,0.00542876268757754,Inf,3.39677670602173,0.00197092287125455,"mr_y_smri__thk__dst__gos"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00492372022575187,0.00556376481154739,Inf,0.884961962362763,0.649813551066967,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00152085474285669,0.00282197695451187,Inf,0.538932375200689,0.852114394390181,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00455580484524967,0.00536075427478124,Inf,0.849843998013801,0.671939733782605,"mr_y_smri__thk__dst__gos"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00303495010239298,0.00549262909163685,Inf,0.552549617270541,0.84516904113955,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0168673113421767,0.00258489163071009,Inf,6.52534564381066,0.000000000203534078480061,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0171280962411756,0.00495697292431985,Inf,3.45535400388045,0.00159314469717187,"mr_y_smri__thk__dst__gotlf"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.000260784898998865,0.00508080373511246,Inf,0.0513274892310108,0.998548580293726,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.013762370595983,0.00257663683669802,Inf,5.34121471833787,0.000000276558409839645,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00912244278583205,0.00489627233454393,Inf,1.86314039794557,0.149508410228946,"mr_y_smri__thk__dst__gotlf"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00463992781015095,0.0050169722517076,Inf,-0.92484621747144,0.624545804585862,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00512160099874982,0.002167972402776,Inf,2.36239215600338,0.0476812909341291,"mr_y_smri__thk__dst__gotml"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.00649731517189925,0.00414826971795045,Inf,1.56627114765078,0.260350127042578,"mr_y_smri__thk__dst__gotml"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00137571417314943,0.00425045626134303,Inf,0.323662705498526,0.943892409050228,"mr_y_smri__thk__dst__gotml"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00301368207371333,0.0021565589587515,Inf,1.39744942352888,0.342208031951246,"mr_y_smri__thk__dst__gotml"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.000160671059006421,0.00409421802711911,Inf,0.0392434056863056,0.999151291871976,"mr_y_smri__thk__dst__gotml"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00285301101470691,0.00419450520291764,Inf,-0.680178203789662,0.775055867300017,"mr_y_smri__thk__dst__gotml"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0105096880957411,0.00358743592249108,Inf,2.92958210900762,0.00950976335874887,"mr_y_smri__thk__dst__gotmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0208881411292606,0.00687393142586058,Inf,3.03874738270982,0.00671467859498631,"mr_y_smri__thk__dst__gotmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0103784530335195,0.00704483585572015,Inf,1.47320012077962,0.303849983700714,"mr_y_smri__thk__dst__gotmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0155297385149501,0.00357321064429965,Inf,4.34615813644368,0.0000411923701036931,"mr_y_smri__thk__dst__gotmp"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0135363617591673,0.00678773398357077,Inf,1.99423869467058,0.11359303628466,"mr_y_smri__thk__dst__gotmp"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00199337675578276,0.00695469649231298,Inf,-0.286623112595357,0.955724715757818,"mr_y_smri__thk__dst__gotmp"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00335604771679131,0.00288729435898756,Inf,1.16235038742919,0.475786193476453,"mr_y_smri__thk__dst__gpc"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0165266695893174,0.00552587414304678,Inf,2.99077922542138,0.00783584079525412,"mr_y_smri__thk__dst__gpc"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0131706218725261,0.00566220905692237,Inf,2.326057151921,0.0522746227160112,"mr_y_smri__thk__dst__gpc"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00413193107413516,0.00287268390387155,Inf,1.43835215164694,0.321176841402274,"mr_y_smri__thk__dst__gpc"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00198898512939544,0.00545429608630476,Inf,0.36466394525035,0.929326608135107,"mr_y_smri__thk__dst__gpc"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00214294594473973,0.00558799216337604,Inf,-0.383491222264894,0.922141759327291,"mr_y_smri__thk__dst__gpc"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0156372040303957,0.00271606024752969,Inf,5.75731118064045,0.000000025622434174366,"mr_y_smri__thk__dst__gpia"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0219130893387306,0.00521094341697121,Inf,4.20520577279024,0.0000773786387318065,"mr_y_smri__thk__dst__gpia"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00627588530833488,0.00534144721197663,Inf,1.17494099618977,0.468171819859104,"mr_y_smri__thk__dst__gpia"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00201019845232225,0.00270860604723979,Inf,0.742152390293431,0.73836611479265,"mr_y_smri__thk__dst__gpia"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00299856851099321,0.00514803088903092,Inf,-0.58246902080218,0.829513500236209,"mr_y_smri__thk__dst__gpia"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00500876696331546,0.00527508537039306,Inf,-0.949513915249156,0.608883186448982,"mr_y_smri__thk__dst__gpia"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0140874844229039,0.00276149790877463,Inf,5.10139239220175,0.00000100907780409276,"mr_y_smri__thk__dst__gpis"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0224235776628963,0.00529774039962955,Inf,4.23266826446693,0.000068539117237143,"mr_y_smri__thk__dst__gpis"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00833609323999239,0.00543036812852637,Inf,1.5350880534603,0.274466497920518,"mr_y_smri__thk__dst__gpis"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00439659837513878,0.00275372862587857,Inf,1.59659827545137,0.247071046581894,"mr_y_smri__thk__dst__gpis"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00361783329784046,0.00523363946023126,Inf,0.691265289734077,0.768598327173461,"mr_y_smri__thk__dst__gpis"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.000778765077298321,0.00536278421210429,Inf,-0.145216560371864,0.988441496025462,"mr_y_smri__thk__dst__gpis"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0229115644023913,0.00220537495730573,Inf,10.3889655255639,0.0000000000000258681964737661,"mr_y_smri__thk__dst__gprcn"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0314787596452081,0.00422161361363244,Inf,7.45657052638755,0.000000000000286326518050828,"mr_y_smri__thk__dst__gprcn"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00856719524281686,0.00432591186993829,Inf,1.98043684207997,0.117026498183193,"mr_y_smri__thk__dst__gprcn"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.000162345244342218,0.00219461813997184,Inf,0.0739742561064865,0.996987604503003,"mr_y_smri__thk__dst__gprcn"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00541563388990812,0.00416721998730272,Inf,-1.29957955337353,0.395387018718446,"mr_y_smri__thk__dst__gprcn"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00557797913425033,0.00426942998638767,Inf,-1.30649270559179,0.391506155227374,"mr_y_smri__thk__dst__gprcn"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0116769010025058,0.00366590809038257,Inf,3.18526834678149,0.00412983137185874,"mr_y_smri__thk__dst__gprct"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0165335422139806,0.00703403600771444,Inf,2.3505057687859,0.049145102933889,"mr_y_smri__thk__dst__gprct"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00485664121147476,0.00721029482841561,Inf,0.673570405517241,0.778880354683844,"mr_y_smri__thk__dst__gprct"
