"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","ses-02A",-0.0273519396610019,0.00279230331831416,Inf,-9.79547582872031,0.000000000000031641356201817,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","ses-02A",-0.0300271340422268,0.00527567133942175,Inf,-5.6916233234343,0.000000037722754697711,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","ses-02A",-0.00267519438122483,0.00534605315823477,Inf,-0.500405495800974,0.871113461386918,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","ses-04A",-0.0136885394331715,0.00304315088284806,Inf,-4.4981468090601,0.0000204219182814436,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","ses-04A",-0.0111803964509515,0.0055949728111415,Inf,-1.99829325867098,0.112599369151496,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","ses-04A",0.00250814298221995,0.00561924356121284,Inf,0.446348864379639,0.896019018719435,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","ses-06A",-0.00592245416518815,0.00304648701542597,Inf,-1.94402737815709,0.126468237746438,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","ses-06A",-0.00316746878424311,0.00537660884035611,Inf,-0.589120183054515,0.825962509490236,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","ses-06A",0.00275498538094504,0.00533340527769161,Inf,0.516552790853623,0.863270981808994,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","ses-02A",-0.0123567626358865,0.00266277858097906,Inf,-4.64055206247872,0.0000103676276288489,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","ses-02A",-0.01628907454148,0.00502280606338824,Inf,-3.24302279162494,0.00338956388373957,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","ses-02A",-0.0039323119055935,0.00508676090044892,Inf,-0.773048307665976,0.719597562375847,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","ses-04A",-0.00111566789919832,0.0029254287593168,Inf,-0.381369020060795,0.92296685383286,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","ses-04A",0.00954945461833145,0.0053661081354791,Inf,1.77958669062096,0.17643501441147,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","ses-04A",0.0106651225175298,0.00538547378601943,Inf,1.98034990815779,0.117048375712391,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","ses-06A",0.00630755619801467,0.00291971986923835,Inf,2.16032923722237,0.0781442214853894,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","ses-06A",0.0119410832633801,0.00512275424569575,Inf,2.33098889594659,0.0516302739770801,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","ses-06A",0.0056335270653654,0.0050725527248809,Inf,1.11059014482647,0.507494386789226,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","ses-02A",-0.00383332726396929,0.00556999353899006,Inf,-0.688210360952113,0.770382605258088,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi2","ses-02A",-0.0118337419297319,0.0104873438404934,Inf,-1.12838313587467,0.496525776997447,"mr_y_smri__thk__dsk__ptmp"
