"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-2.20860705450215,10.2081644413693,Inf,-0.216356923635714,0.996425556760619,"mr_y_smri__vol__aseg__pl"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",28.6977612187843,4.72363071244036,Inf,6.07536087510072,0.00000000741761152500686,"mr_y_smri__vol__aseg__pt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",55.2364419264575,8.89672985655831,Inf,6.20862303532116,0.0000000032054743304144,"mr_y_smri__vol__aseg__pt"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",49.9564163678506,11.2899420141657,Inf,4.42486031417783,0.000057014039794967,"mr_y_smri__vol__aseg__pt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",26.5386807076731,9.11094455384683,Inf,2.912835277487,0.0187875674319113,"mr_y_smri__vol__aseg__pt"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",21.2586551490663,11.4498149984115,Inf,1.85668110375719,0.24696220050557,"mr_y_smri__vol__aseg__pt"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-5.28002555860686,13.7072160773197,Inf,-0.385200432299547,0.9805757260552,"mr_y_smri__vol__aseg__pt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-1.77298867490441,4.67515246855583,Inf,-0.379236546150994,0.981432698570068,"mr_y_smri__vol__aseg__pt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",14.0993060284631,8.75893301469838,Inf,1.609705885957,0.373050868181283,"mr_y_smri__vol__aseg__pt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",2.42202954128028,11.0553209579802,Inf,0.219082697868845,0.996290394807391,"mr_y_smri__vol__aseg__pt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",15.8722947033675,8.97549523857659,Inf,1.76840322249278,0.288648188109184,"mr_y_smri__vol__aseg__pt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",4.19501821618469,11.2162693173391,Inf,0.374011901595451,0.982163562689742,"mr_y_smri__vol__aseg__pt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-11.6772764871828,13.4432961328327,Inf,-0.868631946495862,0.821077453917462,"mr_y_smri__vol__aseg__pt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",27.0575020448815,9.21297861361104,Inf,2.93688970523684,0.0174583143951645,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",50.5876720184636,17.4326734725451,Inf,2.90188834765561,0.0194214815523601,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",40.7136916688814,22.1148542149857,Inf,1.84101108119866,0.254070437556532,"mr_y_smri__vol__aseg__th"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",23.5301699735822,17.8725801595952,Inf,1.31655137442198,0.552306277585901,"mr_y_smri__vol__aseg__th"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",13.656189624,22.4475667976985,Inf,0.608359460384816,0.929464163631188,"mr_y_smri__vol__aseg__th"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-9.87398034958221,26.8856018977621,Inf,-0.367259040252474,0.983080967034987,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-20.314904839503,9.15593097532619,Inf,-2.21876998573367,0.118112533348724,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",10.8259129681894,17.1900811900905,Inf,0.629776721149528,0.922499665998499,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",5.93901582776304,21.675940835673,Inf,0.273991144042474,0.992816673356024,"mr_y_smri__vol__aseg__th"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",31.1408178076924,17.6222851754232,Inf,1.76712710625763,0.289279658640989,"mr_y_smri__vol__aseg__th"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",26.253920667266,22.0048832560345,Inf,1.19309520354153,0.631216119025206,"mr_y_smri__vol__aseg__th"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-4.88689714042636,26.3819086736382,Inf,-0.18523667869829,0.997746250221238,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",50.556169518408,3.85724578374898,Inf,13.1068053094794,0,"mr_y_smri__vol__aseg__vdc"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",48.9958899575105,7.27990357841754,Inf,6.73029380536946,0.000000000101608055302904,"mr_y_smri__vol__aseg__vdc"
