"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","ses-06A",0.023623403933466,0.00422094712684723,Inf,5.59670690571078,0.0000000654786399545415,"mr_y_smri__thk__dst__sts"
"co_longi1 - co_longi2","ses-06A",0.00990950330800345,0.00418903267903408,Inf,2.36558271736577,0.0472946675653743,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi1","ses-02A",-0.0511026876209327,0.00558676515974535,Inf,-9.14709785711881,0.0000000000000363042929052426,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi2","ses-02A",-0.0501202443091982,0.010518865450094,Inf,-4.76479564711518,0.00000564647236078741,"mr_y_smri__thk__dst__stt"
"co_longi1 - co_longi2","ses-02A",0.000982443311734528,0.0106443420795185,Inf,0.0922972321253103,0.995314447109847,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi1","ses-04A",-0.0210709730959014,0.00625572339186775,Inf,-3.3682712255617,0.00218324484358801,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi2","ses-04A",-0.0220878518339444,0.0114506613279682,Inf,-1.92895861656435,0.130541878175318,"mr_y_smri__thk__dst__stt"
"co_longi1 - co_longi2","ses-04A",-0.00101687873804299,0.0114866945019336,Inf,-0.0885266634253932,0.995688644158661,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi1","ses-06A",-0.0151289748425175,0.00618045896539478,Inf,-2.44787238734642,0.0381973087882044,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi2","ses-06A",-0.00976632119709143,0.010733563748807,Inf,-0.909886168811078,0.634035149285086,"mr_y_smri__thk__dst__stt"
"co_longi1 - co_longi2","ses-06A",0.0053626536454261,0.0106014317265876,Inf,0.505842397869427,0.868492714143008,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi1","ses-02A",-0.00572715886567103,0.00172250520539668,Inf,-3.32490075950285,0.00254699714020001,"mr_y_smri__thk__dst"
"co_longi0 - co_longi2","ses-02A",-0.0049979498421734,0.00329721776024021,Inf,-1.51580823761221,0.283426805301291,"mr_y_smri__thk__dst"
"co_longi1 - co_longi2","ses-02A",0.000729209023497626,0.00335585660505512,Inf,0.217294452450434,0.97430641174893,"mr_y_smri__thk__dst"
"co_longi0 - co_longi1","ses-04A",0.00704148928714838,0.00180559934188704,Inf,3.89980718523595,0.000283642237656312,"mr_y_smri__thk__dst"
"co_longi0 - co_longi2","ses-04A",0.0148750195707576,0.00339048180238138,Inf,4.38728783629212,0.0000341449318171927,"mr_y_smri__thk__dst"
"co_longi1 - co_longi2","ses-04A",0.00783353028360923,0.00342921481048278,Inf,2.28435100060308,0.0579966596332973,"mr_y_smri__thk__dst"
"co_longi0 - co_longi1","ses-06A",0.0118005179863926,0.00181866423190099,Inf,6.48856329794195,0.00000000025996593766564,"mr_y_smri__thk__dst"
"co_longi0 - co_longi2","ses-06A",0.0181155315551274,0.00333704464667808,Inf,5.42861527883986,0.000000170161502555111,"mr_y_smri__thk__dst"
"co_longi1 - co_longi2","ses-06A",0.00631501356873484,0.003352465664281,Inf,1.88369224359803,0.143378122384524,"mr_y_smri__thk__dst"
