"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi3","ses-02A",24.2083237232704,37.0995143925865,Inf,0.652524005222772,0.914701740167281,"mr_y_smri__vol__dst__sfi"
"co_longi2 - co_longi3","ses-02A",37.1914021795044,44.5970055290073,Inf,0.833943932744855,0.838331601377139,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi1","ses-04A",216.239256010369,17.3506934657421,Inf,12.4628595645079,0,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi2","ses-04A",234.282452800167,31.4819037981129,Inf,7.44181337642643,0.000000000000622502049907325,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi3","ses-04A",255.508201961401,39.5230957662595,Inf,6.4647820978519,0.000000000608527450651764,"mr_y_smri__vol__dst__sfi"
"co_longi1 - co_longi2","ses-04A",18.0431967897984,31.7195817257303,Inf,0.568834638041967,0.941352027912622,"mr_y_smri__vol__dst__sfi"
"co_longi1 - co_longi3","ses-04A",39.2689459510321,39.4442166597057,Inf,0.995556491584416,0.751956735212221,"mr_y_smri__vol__dst__sfi"
"co_longi2 - co_longi3","ses-04A",21.2257491612338,47.4597068070617,Inf,0.447237258492198,0.970173240907789,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi1","ses-06A",163.747697387427,17.1645331378291,Inf,9.53988646662009,0.0000000000000321964677141295,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi2","ses-06A",176.317498251845,29.6692651153207,Inf,5.94276594201175,0.0000000168002350919849,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi3","ses-06A",183.108954332755,37.1517520889843,Inf,4.92867614679867,0.00000493518947985994,"mr_y_smri__vol__dst__sfi"
"co_longi1 - co_longi2","ses-06A",12.5698008644176,29.5188116562167,Inf,0.425823404099343,0.974077390666617,"mr_y_smri__vol__dst__sfi"
"co_longi1 - co_longi3","ses-06A",19.3612569453271,36.6330561723096,Inf,0.52851874695516,0.952191385571913,"mr_y_smri__vol__dst__sfi"
"co_longi2 - co_longi3","ses-06A",6.79145608090951,44.0441475957029,Inf,0.154196560761051,0.998694849203676,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi1","ses-02A",222.654335506519,14.828447431958,Inf,15.0153504962805,0,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi2","ses-02A",188.621716706509,27.6088965055999,Inf,6.8319179894876,0.0000000000502972108407107,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi3","ses-02A",248.965547657562,34.9698888912158,Inf,7.11942632794867,0.00000000000653110898696241,"mr_y_smri__vol__dst__sfm"
"co_longi1 - co_longi2","ses-02A",-34.0326188000099,28.0207882268512,Inf,-1.21454894575013,0.617565320151141,"mr_y_smri__vol__dst__sfm"
"co_longi1 - co_longi3","ses-02A",26.3112121510425,35.1327070920655,Inf,0.748909330615879,0.87716733059254,"mr_y_smri__vol__dst__sfm"
"co_longi2 - co_longi3","ses-02A",60.3438309510523,42.2092512249618,Inf,1.42963519133374,0.480727502425791,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi1","ses-04A",213.028794493647,16.6429424520736,Inf,12.7999477921109,0,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi2","ses-04A",206.502883626658,30.2061930776436,Inf,6.83644188778942,0.0000000000487359042011803,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi3","ses-04A",264.659965921267,37.9296737755855,Inf,6.97764941209758,0.0000000000180379045033874,"mr_y_smri__vol__dst__sfm"
"co_longi1 - co_longi2","ses-04A",-6.5259108669899,30.4497588366909,Inf,-0.214317325204113,0.996524555352363,"mr_y_smri__vol__dst__sfm"
"co_longi1 - co_longi3","ses-04A",51.6311714276195,37.8642887369836,Inf,1.36358487508546,0.522324699155338,"mr_y_smri__vol__dst__sfm"
"co_longi2 - co_longi3","ses-04A",58.1570822946094,45.5496119654386,Inf,1.27678546062559,0.577763391472355,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi1","ses-06A",161.563384777446,16.3099173358493,Inf,9.90583713274427,0.0000000000000358602036953926,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi2","ses-06A",148.141590987423,28.0345934399973,Inf,5.28424253073233,0.000000754820589365934,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi3","ses-06A",152.794228101882,35.0873617076768,Inf,4.35467988088862,0.000078581519965204,"mr_y_smri__vol__dst__sfm"
"co_longi1 - co_longi2","ses-06A",-13.4217937900225,27.8772502096471,Inf,-0.481460462889479,0.96322201960045,"mr_y_smri__vol__dst__sfm"
"co_longi1 - co_longi3","ses-06A",-8.76915667556378,34.5819463172432,Inf,-0.253576146209889,0.994282773005996,"mr_y_smri__vol__dst__sfm"
"co_longi2 - co_longi3","ses-06A",4.65263711445873,41.553952937869,Inf,0.11196617374562,0.999498206488119,"mr_y_smri__vol__dst__sfm"
"co_longi0 - co_longi1","ses-02A",226.571418952015,20.2438496881206,Inf,11.1921113050434,0.00000000000000976996261670138,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi2","ses-02A",187.257117018546,37.6986461175074,Inf,4.96721066414061,0.00000405077454990188,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi3","ses-02A",321.536770723661,47.6756386107885,Inf,6.74425723687947,0.0000000000923047194234528,"mr_y_smri__vol__dst__sfs"
"co_longi1 - co_longi2","ses-02A",-39.3143019334689,38.2620059520205,Inf,-1.02750237357571,0.733302388924858,"mr_y_smri__vol__dst__sfs"
"co_longi1 - co_longi3","ses-02A",94.9653517716461,47.9034311383392,Inf,1.98243318933456,0.194570442420308,"mr_y_smri__vol__dst__sfs"
"co_longi2 - co_longi3","ses-02A",134.279653705115,57.5808772592806,Inf,2.33201819938359,0.090847603451917,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi1","ses-04A",220.99038758163,22.4379923514387,Inf,9.84893764648515,0.0000000000000390798504668055,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi2","ses-04A",211.241272969773,40.7079985445722,Inf,5.18918346571326,0.00000126223028262817,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi3","ses-04A",299.022053979691,51.1069909504539,Inf,5.85090314296885,0.0000000293030628650826,"mr_y_smri__vol__dst__sfs"
"co_longi1 - co_longi2","ses-04A",-9.74911461185727,41.0158817477493,Inf,-0.237691211219475,0.995277582790522,"mr_y_smri__vol__dst__sfs"
"co_longi1 - co_longi3","ses-04A",78.0316663980607,51.0044225307256,Inf,1.52990000722101,0.419486930348989,"mr_y_smri__vol__dst__sfs"
