"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi3","ses-02A",0.00491441355816701,0.00665902516067693,Inf,0.738007957559277,0.881768926333773,"mr_y_smri__thk__dsk__prctr"
"co_longi2 - co_longi3","ses-02A",0.0109597011097433,0.00801018750755131,Inf,1.36822029439529,0.519382684189505,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","ses-04A",-0.015945052229376,0.00304946597627963,Inf,-5.22880148636027,0.00000101986735268067,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","ses-04A",-0.0169642050443565,0.00555536971424287,Inf,-3.05365905726556,0.0121173858759737,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi3","ses-04A",-0.00641102734574376,0.00697225876096589,Inf,-0.919505079420721,0.794430329186881,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","ses-04A",-0.00101915281498051,0.00560098336848941,Inf,-0.181959621718244,0.997862799544512,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi3","ses-04A",0.00953402488363224,0.0069647492092251,Inf,1.36889708404777,0.518953375568927,"mr_y_smri__thk__dsk__prctr"
"co_longi2 - co_longi3","ses-04A",0.0105531776986127,0.00838277183389681,Inf,1.25891267324486,0.589210387665664,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","ses-06A",-0.00872059612052489,0.00304403171576795,Inf,-2.86481775973378,0.0217101165067742,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","ses-06A",-0.00905055635738972,0.00532813145655257,Inf,-1.6986360849373,0.324332440428227,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi3","ses-06A",0.00468392769868332,0.00667538608791171,Inf,0.701671429487102,0.896458671054748,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","ses-06A",-0.000329960236864827,0.00531519802460095,Inf,-0.0620786347634901,0.999914196672279,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi3","ses-06A",0.0134045238192082,0.0065992359253344,Inf,2.03122360995587,0.176474241440622,"mr_y_smri__thk__dsk__prctr"
"co_longi2 - co_longi3","ses-06A",0.013734484056073,0.00793972373322361,Inf,1.72984407487648,0.308081311585253,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi1","ses-02A",-0.0128220683223489,0.00265486492365665,Inf,-4.82964997883531,0.00000814308053598278,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","ses-02A",-0.0165715180946792,0.00495129175887368,Inf,-3.34690801950417,0.00453952596224716,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi3","ses-02A",-0.013586427359198,0.00625307534382019,Inf,-2.17275926038942,0.130841636708608,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","ses-02A",-0.00374944977233029,0.00502702009592332,Inf,-0.74585931641111,0.878463701481549,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi3","ses-02A",-0.000764359036849109,0.00628577526361078,Inf,-0.121601394385525,0.999357735252797,"mr_y_smri__thk__dsk__ptg"
"co_longi2 - co_longi3","ses-02A",0.00298509073548118,0.00755894254102141,Inf,0.394908509924698,0.979128402285271,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","ses-04A",-0.00123995487805402,0.00290783688235781,Inf,-0.426418306190753,0.973973468621155,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","ses-04A",0.0090356973762635,0.0052844574485938,Inf,1.70986283155102,0.318433463206739,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi3","ses-04A",0.00980514389643078,0.00663314856793815,Inf,1.47820357044688,0.450717589080182,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","ses-04A",0.0102756522543175,0.00532525855359214,Inf,1.92960626247642,0.21556819670458,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi3","ses-04A",0.0110450987744848,0.0066220418606894,Inf,1.6679294705236,0.3407626590686,"mr_y_smri__thk__dsk__ptg"
