"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.021386454938953,0.00538800262766968,Inf,3.96927329417481,0.000419030602281434,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0177206882751715,0.0102757369027986,Inf,1.7245175156582,0.310822418987151,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0539735052991149,0.0130198705104332,Inf,4.14547174304571,0.000198599535200961,"mr_y_smri__thk__dst__gilsci"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.00366576666378149,0.0105460203188607,Inf,-0.347597155414689,0.985580434125672,"mr_y_smri__thk__dst__gilsci"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0325870503601619,0.0132274291947943,Inf,2.4635966581463,0.0657333241296297,"mr_y_smri__thk__dst__gilsci"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.0362528170239434,0.0158600855762868,Inf,2.28578949650478,0.101303652588485,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00022413553346109,0.00539624604407519,Inf,0.0415354547643689,0.999974279396781,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0151390035271554,0.0101643706112761,Inf,1.48941868671735,0.44387483859717,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.0165785923010216,0.0127893247960887,Inf,-1.29628362445621,0.565275375041464,"mr_y_smri__thk__dst__gilsci"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.0149148679936943,0.0104238302287863,Inf,1.43084333362468,0.479974252205517,"mr_y_smri__thk__dst__gilsci"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.0168027278344827,0.0129926113927308,Inf,-1.29325255151428,0.567216252696997,"mr_y_smri__thk__dst__gilsci"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.031717595828177,0.0155888034984516,Inf,-2.03463953030952,0.175253587260624,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0146192916968825,0.00478530774678328,Inf,3.05503689009546,0.0120642192575356,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.00709171093475648,0.00912456934826132,Inf,0.777210481293323,0.864812037369911,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0172606673601808,0.0115617369760101,Inf,1.49291299360949,0.441750130431779,"mr_y_smri__thk__dst__gis"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.00752758076212605,0.00936446193745397,Inf,-0.803845518557649,0.852657900115406,"mr_y_smri__thk__dst__gis"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00264137566329831,0.0117459033752087,Inf,0.224876331681162,0.99599209463614,"mr_y_smri__thk__dst__gis"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.0101689564254244,0.0140832495018446,Inf,0.722060375632233,0.888339813083916,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00841172739746786,0.00479166459137778,Inf,1.75549169543379,0.295074411455152,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0129654556704586,0.00902491344458716,Inf,1.43662936493145,0.476371218623511,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00981026202209501,0.0113562675310461,Inf,0.863863236338477,0.823495054781454,"mr_y_smri__thk__dst__gis"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00455372827299071,0.00925524650721187,Inf,0.492015881958666,0.960897741806361,"mr_y_smri__thk__dst__gis"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",0.00139853462462715,0.0115366331217049,Inf,0.121225543871718,0.999363650525375,"mr_y_smri__thk__dst__gis"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00315519364836356,0.0138415878629714,Inf,-0.227950266949086,0.995827649635953,"mr_y_smri__thk__dst__gis"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0135589862713943,0.00248910440014494,Inf,5.44733530285218,0.000000306031289420972,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0204705833872115,0.00472754004278318,Inf,4.33007086179223,0.0000878362635035046,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0236847546336903,0.0059944735852424,Inf,3.95109834031116,0.000451769121907919,"mr_y_smri__thk__dst__go"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00691159711581722,0.00484993110722403,Inf,1.42509181326768,0.483562996203825,"mr_y_smri__thk__dst__go"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.010125768362296,0.00608779961462298,Inf,1.66328870910498,0.343282711576869,"mr_y_smri__thk__dst__go"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00321417124647881,0.00729485868431693,Inf,0.440607746574844,0.971418047473781,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00598504440395928,0.00248247653681342,Inf,2.41091680634447,0.0750043743531192,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00215778085197355,0.00466827292301855,Inf,0.462222515169123,0.967238568223968,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00567991609890141,0.00588092324810939,Inf,0.965820477376133,0.768909296267586,"mr_y_smri__thk__dst__go"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00382726355198573,0.0047867420249421,Inf,-0.799555006733838,0.854649509706752,"mr_y_smri__thk__dst__go"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.000305128305057861,0.00597249207373711,Inf,-0.051088942654207,0.999952152318764,"mr_y_smri__thk__dst__go"
