"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-11.4510231599686,22.2668373391472,Inf,-0.514263565389082,0.955715664928198,"mr_y_smri__vol__dsk__ic"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",35.2299386729242,10.0550994540091,Inf,3.50368873366812,0.00258698879734875,"mr_y_smri__vol__dsk__ins"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",58.3057211122078,19.01491364496,Inf,3.06631532495347,0.0116367969265191,"mr_y_smri__vol__dsk__ins"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",88.0978518082206,24.1234244753016,Inf,3.65196292501581,0.00148444616590226,"mr_y_smri__vol__dsk__ins"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",23.0757824392836,19.4923376324984,Inf,1.18383863825603,0.637087925751673,"mr_y_smri__vol__dsk__ins"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",52.8679131352964,24.4839784558081,Inf,2.15928605029282,0.134758972481803,"mr_y_smri__vol__dsk__ins"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",29.7921306960128,29.3226893070467,Inf,1.01600949299194,0.740063228260332,"mr_y_smri__vol__dsk__ins"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-22.724788329935,9.98746353365955,Inf,-2.27533129441208,0.103795543543995,"mr_y_smri__vol__dsk__ins"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",11.3389221888315,18.7463693927738,Inf,0.604859637152052,0.930567332918727,"mr_y_smri__vol__dsk__ins"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-24.5109328915293,23.6415464256949,Inf,-1.03677367166174,0.727809738063736,"mr_y_smri__vol__dsk__ins"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",34.0637105187665,19.2168472868359,Inf,1.77259620219291,0.286579033378348,"mr_y_smri__vol__dsk__ins"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-1.78614456159426,23.9986423833225,Inf,-0.074426900199801,0.99985222769789,"mr_y_smri__vol__dsk__ins"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-35.8498550803608,28.7709897626259,Inf,-1.24604177249858,0.597448674459471,"mr_y_smri__vol__dsk__ins"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",-25.2009656975664,37.7431331248139,Inf,-0.667696706954045,0.909272148239074,"mr_y_smri__vol__dsk__iprt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",44.1269545375556,71.6260959533312,Inf,0.616073708195781,0.926997927046843,"mr_y_smri__vol__dsk__iprt"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",26.0727367775357,90.8321086017122,Inf,0.287043174257481,0.991762930945559,"mr_y_smri__vol__dsk__iprt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",69.3279202351219,73.4717324389847,Inf,0.943599911608127,0.781294357773753,"mr_y_smri__vol__dsk__iprt"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",51.2737024751021,92.23715799947,Inf,0.555889877649924,0.944973498675586,"mr_y_smri__vol__dsk__iprt"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-18.0542177600199,110.513037526905,Inf,-0.163367310898721,0.998449546384217,"mr_y_smri__vol__dsk__iprt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-237.436120211703,37.6125032806563,Inf,-6.31269124631259,0.00000000164472047092801,"mr_y_smri__vol__dsk__iprt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-227.366493657421,70.7056060659946,Inf,-3.21567844910634,0.00712455990806726,"mr_y_smri__vol__dsk__iprt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-327.0025891417,89.0920915249283,Inf,-3.67038851086129,0.00138323365059012,"mr_y_smri__vol__dsk__iprt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",10.0696265542817,72.4968651128383,Inf,0.138897406647981,0.999044461794372,"mr_y_smri__vol__dsk__iprt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-89.5664689299966,90.47228779983,Inf,-0.989987885883493,0.755162859992394,"mr_y_smri__vol__dsk__iprt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-99.6360954842783,108.494744494036,Inf,-0.918349510374258,0.795052318675949,"mr_y_smri__vol__dsk__iprt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",26.6232714193607,27.0865231053861,Inf,0.982897336648819,0.759224646666672,"mr_y_smri__vol__dsk__itmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",70.5057128431567,51.3609384951853,Inf,1.3727496986794,0.516510731603514,"mr_y_smri__vol__dsk__itmp"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",81.8977247338115,65.1401205380376,Inf,1.25725473114512,0.590271924297721,"mr_y_smri__vol__dsk__itmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",43.882441423796,52.6775948461006,Inf,0.833038060146824,0.838771697301188,"mr_y_smri__vol__dsk__itmp"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",55.2744533144508,66.1407706900132,Inf,0.835709241634176,0.837472405949283,"mr_y_smri__vol__dsk__itmp"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",11.3920118906549,79.2374654147057,Inf,0.143770523590481,0.998940865211394,"mr_y_smri__vol__dsk__itmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-109.65308730206,26.9717832496104,Inf,-4.06547413966941,0.000279829124092634,"mr_y_smri__vol__dsk__itmp"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-82.9382509349043,50.685280051898,Inf,-1.63633802259713,0.358103505625209,"mr_y_smri__vol__dsk__itmp"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-135.530134710719,63.8791009415192,Inf,-2.12166628385699,0.146163385050363,"mr_y_smri__vol__dsk__itmp"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",26.7148363671554,51.9669392142533,Inf,0.514073693218941,0.955761527697032,"mr_y_smri__vol__dsk__itmp"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-25.877047408659,64.8634524561961,Inf,-0.398946501130731,0.978507112535958,"mr_y_smri__vol__dsk__itmp"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-52.5918837758144,77.7788809254659,Inf,-0.676171772466259,0.906160295962406,"mr_y_smri__vol__dsk__itmp"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",60.7810305546274,14.9880301402163,Inf,4.05530479896342,0.000292160734757463,"mr_y_smri__vol__dsk__lg"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",87.1287911612167,28.3359240218294,Inf,3.07485265326426,0.0113223188792989,"mr_y_smri__vol__dsk__lg"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",96.6642902690996,35.9494590806114,Inf,2.68889415143477,0.0360797670477497,"mr_y_smri__vol__dsk__lg"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",26.3477606065893,29.045704722478,Inf,0.90711383518952,0.801060640554397,"mr_y_smri__vol__dsk__lg"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",35.8832597144722,36.4851233567712,Inf,0.983503861658526,0.758878116016757,"mr_y_smri__vol__dsk__lg"
