"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.000615031637253091,0.00248001848432593,Inf,-0.24799477953095,0.994646454853776,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00316562035683395,0.0046625228097687,Inf,-0.678950106196047,0.905127878310277,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.00564186149450762,0.00587459839454774,Inf,-0.960382500315916,0.771963401455858,"mr_y_smri__thk__dsk__ic"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00255058871958086,0.00478070559389155,Inf,-0.533517211944575,0.950917648380164,"mr_y_smri__thk__dsk__ic"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00502682985725453,0.00596574610885632,Inf,-0.842615452540305,0.834091323955984,"mr_y_smri__thk__dsk__ic"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00247624113767368,0.00715430822702419,Inf,-0.346118878177501,0.985758202650338,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0142961874576788,0.00277893735268443,Inf,5.14447993722089,0.00000160256367387479,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0106499611029906,0.00529379291082491,Inf,2.01178272032766,0.183536339926627,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0313669635703468,0.00670903209360196,Inf,4.67533365956912,0.0000174308763550846,"mr_y_smri__thk__dsk__ins"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.00364622635468819,0.00543259490008963,Inf,-0.671175823293584,0.908001529282462,"mr_y_smri__thk__dsk__ins"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.017070776112668,0.00681542967788649,Inf,2.504724855141,0.0591686147153263,"mr_y_smri__thk__dsk__ins"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.0207170024673561,0.00817039050454611,Inf,2.53561962011839,0.054602983327485,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.000648627295518803,0.00277985771486425,Inf,-0.233331113333791,0.995529296028711,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00485601053136733,0.00523379795117781,Inf,0.92781772943194,0.78993414780911,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.00931227391308232,0.00658772156586827,Inf,-1.41358037372591,0.490766319318936,"mr_y_smri__thk__dsk__ins"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00550463782688614,0.00536723965438109,Inf,1.02559941074979,0.734425552278114,"mr_y_smri__thk__dsk__ins"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00866364661756352,0.00669191416737451,Inf,-1.29464401378636,0.566325231554394,"mr_y_smri__thk__dsk__ins"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.0141682844444497,0.00802806001310688,Inf,-1.76484535757307,0.29041076448679,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0143380918300727,0.00176332149516048,Inf,8.13129759344753,0.0000000000000514033260401447,"mr_y_smri__thk__dsk__iprt"
